date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2022-12-27,2022-12-27 10:00:00,1672095600.0,NQH3,11113.5,124.0
2022-12-27,2022-12-27 10:00:01,1672095601.0,NQH3,11125.75,27.0
2022-12-27,2022-12-27 10:00:02,1672095602.0,NQH3,11136.0,41.0
2022-12-27,2022-12-27 10:00:03,1672095603.0,NQH3,11139.75,17.0
2022-12-27,2022-12-27 10:00:04,1672095604.0,NQH3,11138.5,21.0
2022-12-27,2022-12-27 10:00:05,1672095605.0,NQH3,11138.25,15.0
2022-12-27,2022-12-27 10:00:06,1672095606.0,NQH3,11137.5,10.0
2022-12-27,2022-12-27 10:00:07,1672095607.0,NQH3,11136.25,2.0
2022-12-27,2022-12-27 10:00:08,1672095608.0,NQH3,11135.75,1.0
2022-12-27,2022-12-27 10:00:09,1672095609.0,NQH3,11133.0,5.0
2022-12-27,2022-12-27 10:00:10,1672095610.0,NQH3,11133.0,5.0
2022-12-27,2022-12-27 10:00:11,1672095611.0,NQH3,11134.25,20.0
2022-12-27,2022-12-27 10:00:12,1672095612.0,NQH3,11133.0,4.0
2022-12-27,2022-12-27 10:00:13,1672095613.0,NQH3,11133.0,3.0
2022-12-27,2022-12-27 10:00:14,1672095614.0,NQH3,11134.75,10.0
2022-12-27,2022-12-27 10:00:15,1672095615.0,NQH3,11134.75,3.0
2022-12-27,2022-12-27 10:00:16,1672095616.0,NQH3,11137.5,9.0
2022-12-27,2022-12-27 10:00:17,1672095617.0,NQH3,11135.75,5.0
2022-12-27,2022-12-27 10:00:18,1672095618.0,NQH3,11135.75,1.0
2022-12-27,2022-12-27 10:00:19,1672095619.0,NQH3,11135.25,6.0
2022-12-27,2022-12-27 10:00:20,1672095620.0,NQH3,11134.0,12.0
2022-12-27,2022-12-27 10:00:21,1672095621.0,NQH3,11132.75,2.0
2022-12-27,2022-12-27 10:00:22,1672095622.0,NQH3,11132.5,3.0
2022-12-27,2022-12-27 10:00:23,1672095623.0,NQH3,11130.25,6.0
2022-12-27,2022-12-27 10:00:24,1672095624.0,NQH3,11131.75,5.0
2022-12-27,2022-12-27 10:00:25,1672095625.0,NQH3,11130.25,4.0
2022-12-27,2022-12-27 10:00:26,1672095626.0,NQH3,11129.5,6.0
2022-12-27,2022-12-27 10:00:27,1672095627.0,NQH3,11132.25,6.0
2022-12-27,2022-12-27 10:00:28,1672095628.0,NQH3,11135.75,7.0
2022-12-27,2022-12-27 10:00:29,1672095629.0,NQH3,11135.75,0.0
2022-12-27,2022-12-27 10:00:30,1672095630.0,NQH3,11135.75,0.0
2022-12-27,2022-12-27 10:00:31,1672095631.0,NQH3,11135.75,2.0
2022-12-27,2022-12-27 10:00:32,1672095632.0,NQH3,11135.75,3.0
2022-12-27,2022-12-27 10:00:33,1672095633.0,NQH3,11133.5,3.0
2022-12-27,2022-12-27 10:00:34,1672095634.0,NQH3,11132.75,3.0
2022-12-27,2022-12-27 10:00:35,1672095635.0,NQH3,11131.75,2.0
2022-12-27,2022-12-27 10:00:36,1672095636.0,NQH3,11130.5,4.0
2022-12-27,2022-12-27 10:00:37,1672095637.0,NQH3,11130.25,3.0
2022-12-27,2022-12-27 10:00:38,1672095638.0,NQH3,11132.25,3.0
2022-12-27,2022-12-27 10:00:39,1672095639.0,NQH3,11132.5,21.0
2022-12-27,2022-12-27 10:00:40,1672095640.0,NQH3,11132.5,0.0
2022-12-27,2022-12-27 10:00:41,1672095641.0,NQH3,11135.75,8.0
2022-12-27,2022-12-27 10:00:42,1672095642.0,NQH3,11135.0,1.0
2022-12-27,2022-12-27 10:00:43,1672095643.0,NQH3,11136.5,50.0
2022-12-27,2022-12-27 10:00:44,1672095644.0,NQH3,11136.5,0.0
2022-12-27,2022-12-27 10:00:45,1672095645.0,NQH3,11136.75,5.0
2022-12-27,2022-12-27 10:00:46,1672095646.0,NQH3,11134.5,4.0
2022-12-27,2022-12-27 10:00:47,1672095647.0,NQH3,11133.5,3.0
2022-12-27,2022-12-27 10:00:48,1672095648.0,NQH3,11134.25,5.0
2022-12-27,2022-12-27 10:00:49,1672095649.0,NQH3,11134.0,2.0
