date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2021-06-21,2021-06-21 09:59:59,1624233599.0,NQU1,14038.0,3.0
2021-06-21,2021-06-21 10:00:00,1624233600.0,NQU1,14038.5,18.0
2021-06-21,2021-06-21 10:00:01,1624233601.0,NQU1,14038.75,18.0
2021-06-21,2021-06-21 10:00:02,1624233602.0,NQU1,14038.75,0.0
2021-06-21,2021-06-21 10:00:03,1624233603.0,NQU1,14038.25,3.0
2021-06-21,2021-06-21 10:00:04,1624233604.0,NQU1,14036.75,1.0
2021-06-21,2021-06-21 10:00:05,1624233605.0,NQU1,14037.25,7.0
2021-06-21,2021-06-21 10:00:06,1624233606.0,NQU1,14035.75,7.0
2021-06-21,2021-06-21 10:00:07,1624233607.0,NQU1,14033.5,20.0
2021-06-21,2021-06-21 10:00:08,1624233608.0,NQU1,14034.0,3.0
2021-06-21,2021-06-21 10:00:09,1624233609.0,NQU1,14033.5,1.0
2021-06-21,2021-06-21 10:00:10,1624233610.0,NQU1,14034.25,7.0
2021-06-21,2021-06-21 10:00:11,1624233611.0,NQU1,14034.0,6.0
2021-06-21,2021-06-21 10:00:12,1624233612.0,NQU1,14035.0,6.0
2021-06-21,2021-06-21 10:00:13,1624233613.0,NQU1,14033.75,2.0
2021-06-21,2021-06-21 10:00:14,1624233614.0,NQU1,14034.25,3.0
2021-06-21,2021-06-21 10:00:15,1624233615.0,NQU1,14034.75,1.0
2021-06-21,2021-06-21 10:00:16,1624233616.0,NQU1,14034.25,5.0
2021-06-21,2021-06-21 10:00:17,1624233617.0,NQU1,14035.5,1.0
2021-06-21,2021-06-21 10:00:18,1624233618.0,NQU1,14034.5,1.0
2021-06-21,2021-06-21 10:00:19,1624233619.0,NQU1,14034.75,2.0
2021-06-21,2021-06-21 10:00:20,1624233620.0,NQU1,14034.75,0.0
2021-06-21,2021-06-21 10:00:21,1624233621.0,NQU1,14035.25,2.0
2021-06-21,2021-06-21 10:00:22,1624233622.0,NQU1,14035.5,2.0
2021-06-21,2021-06-21 10:00:23,1624233623.0,NQU1,14034.75,1.0
2021-06-21,2021-06-21 10:00:24,1624233624.0,NQU1,14035.25,3.0
2021-06-21,2021-06-21 10:00:25,1624233625.0,NQU1,14035.75,3.0
2021-06-21,2021-06-21 10:00:26,1624233626.0,NQU1,14036.0,3.0
2021-06-21,2021-06-21 10:00:27,1624233627.0,NQU1,14035.5,2.0
2021-06-21,2021-06-21 10:00:28,1624233628.0,NQU1,14035.5,0.0
2021-06-21,2021-06-21 10:00:29,1624233629.0,NQU1,14034.75,4.0
2021-06-21,2021-06-21 10:00:30,1624233630.0,NQU1,14035.25,2.0
2021-06-21,2021-06-21 10:00:31,1624233631.0,NQU1,14034.75,1.0
2021-06-21,2021-06-21 10:00:32,1624233632.0,NQU1,14034.75,3.0
2021-06-21,2021-06-21 10:00:33,1624233633.0,NQU1,14033.5,7.0
2021-06-21,2021-06-21 10:00:34,1624233634.0,NQU1,14033.75,8.0
2021-06-21,2021-06-21 10:00:35,1624233635.0,NQU1,14034.0,1.0
2021-06-21,2021-06-21 10:00:36,1624233636.0,NQU1,14034.0,3.0
2021-06-21,2021-06-21 10:00:37,1624233637.0,NQU1,14034.0,0.0
2021-06-21,2021-06-21 10:00:38,1624233638.0,NQU1,14034.25,1.0
2021-06-21,2021-06-21 10:00:39,1624233639.0,NQU1,14034.25,0.0
2021-06-21,2021-06-21 10:00:40,1624233640.0,NQU1,14034.5,2.0
2021-06-21,2021-06-21 10:00:41,1624233641.0,NQU1,14034.5,0.0
2021-06-21,2021-06-21 10:00:42,1624233642.0,NQU1,14034.5,0.0
2021-06-21,2021-06-21 10:00:43,1624233643.0,NQU1,14034.25,1.0
2021-06-21,2021-06-21 10:00:44,1624233644.0,NQU1,14033.0,17.0
2021-06-21,2021-06-21 10:00:45,1624233645.0,NQU1,14033.0,0.0
2021-06-21,2021-06-21 10:00:46,1624233646.0,NQU1,14033.0,0.0
2021-06-21,2021-06-21 10:00:47,1624233647.0,NQU1,14033.0,6.0
2021-06-21,2021-06-21 10:00:48,1624233648.0,NQU1,14033.0,0.0
2021-06-21,2021-06-21 10:00:49,1624233649.0,NQU1,14033.0,0.0
2021-06-21,2021-06-21 10:00:50,1624233650.0,NQU1,14033.25,2.0
2021-06-21,2021-06-21 10:00:51,1624233651.0,NQU1,14033.25,0.0
2021-06-21,2021-06-21 10:00:52,1624233652.0,NQU1,14033.25,0.0
2021-06-21,2021-06-21 10:00:53,1624233653.0,NQU1,14034.0,8.0
2021-06-21,2021-06-21 10:00:54,1624233654.0,NQU1,14034.0,0.0
2021-06-21,2021-06-21 10:00:55,1624233655.0,NQU1,14034.5,3.0
