date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2021-11-22,2021-11-22 10:59:59,1637539199.0,NQZ1,16588.75,0.0
2021-11-22,2021-11-22 11:00:00,1637539200.0,NQZ1,16589.75,5.0
2021-11-22,2021-11-22 11:00:01,1637539201.0,NQZ1,16589.5,3.0
2021-11-22,2021-11-22 11:00:02,1637539202.0,NQZ1,16589.25,1.0
2021-11-22,2021-11-22 11:00:03,1637539203.0,NQZ1,16589.5,3.0
2021-11-22,2021-11-22 11:00:04,1637539204.0,NQZ1,16589.5,4.0
2021-11-22,2021-11-22 11:00:05,1637539205.0,NQZ1,16589.5,1.0
2021-11-22,2021-11-22 11:00:06,1637539206.0,NQZ1,16589.5,1.0
2021-11-22,2021-11-22 11:00:07,1637539207.0,NQZ1,16589.0,4.0
2021-11-22,2021-11-22 11:00:08,1637539208.0,NQZ1,16588.75,1.0
2021-11-22,2021-11-22 11:00:09,1637539209.0,NQZ1,16588.75,0.0
2021-11-22,2021-11-22 11:00:10,1637539210.0,NQZ1,16589.0,1.0
2021-11-22,2021-11-22 11:00:11,1637539211.0,NQZ1,16589.0,0.0
2021-11-22,2021-11-22 11:00:12,1637539212.0,NQZ1,16588.5,4.0
2021-11-22,2021-11-22 11:00:13,1637539213.0,NQZ1,16588.25,1.0
2021-11-22,2021-11-22 11:00:14,1637539214.0,NQZ1,16588.75,1.0
2021-11-22,2021-11-22 11:00:15,1637539215.0,NQZ1,16588.75,0.0
2021-11-22,2021-11-22 11:00:16,1637539216.0,NQZ1,16589.0,3.0
2021-11-22,2021-11-22 11:00:17,1637539217.0,NQZ1,16589.0,0.0
2021-11-22,2021-11-22 11:00:18,1637539218.0,NQZ1,16589.0,0.0
2021-11-22,2021-11-22 11:00:19,1637539219.0,NQZ1,16589.0,0.0
2021-11-22,2021-11-22 11:00:20,1637539220.0,NQZ1,16588.75,2.0
2021-11-22,2021-11-22 11:00:21,1637539221.0,NQZ1,16588.75,0.0
2021-11-22,2021-11-22 11:00:22,1637539222.0,NQZ1,16588.5,1.0
2021-11-22,2021-11-22 11:00:23,1637539223.0,NQZ1,16589.25,2.0
2021-11-22,2021-11-22 11:00:24,1637539224.0,NQZ1,16588.0,5.0
2021-11-22,2021-11-22 11:00:25,1637539225.0,NQZ1,16587.5,7.0
2021-11-22,2021-11-22 11:00:26,1637539226.0,NQZ1,16587.5,0.0
2021-11-22,2021-11-22 11:00:27,1637539227.0,NQZ1,16587.5,0.0
2021-11-22,2021-11-22 11:00:28,1637539228.0,NQZ1,16587.5,2.0
2021-11-22,2021-11-22 11:00:29,1637539229.0,NQZ1,16587.25,9.0
2021-11-22,2021-11-22 11:00:30,1637539230.0,NQZ1,16586.75,23.0
2021-11-22,2021-11-22 11:00:31,1637539231.0,NQZ1,16586.5,1.0
2021-11-22,2021-11-22 11:00:32,1637539232.0,NQZ1,16587.0,1.0
2021-11-22,2021-11-22 11:00:33,1637539233.0,NQZ1,16587.0,0.0
2021-11-22,2021-11-22 11:00:34,1637539234.0,NQZ1,16587.25,2.0
2021-11-22,2021-11-22 11:00:35,1637539235.0,NQZ1,16587.0,3.0
2021-11-22,2021-11-22 11:00:36,1637539236.0,NQZ1,16587.5,1.0
2021-11-22,2021-11-22 11:00:37,1637539237.0,NQZ1,16585.0,82.0
2021-11-22,2021-11-22 11:00:38,1637539238.0,NQZ1,16585.0,3.0
2021-11-22,2021-11-22 11:00:39,1637539239.0,NQZ1,16584.25,10.0
2021-11-22,2021-11-22 11:00:40,1637539240.0,NQZ1,16584.5,4.0
2021-11-22,2021-11-22 11:00:41,1637539241.0,NQZ1,16583.75,8.0
2021-11-22,2021-11-22 11:00:42,1637539242.0,NQZ1,16583.5,5.0
2021-11-22,2021-11-22 11:00:43,1637539243.0,NQZ1,16583.5,4.0
2021-11-22,2021-11-22 11:00:44,1637539244.0,NQZ1,16583.75,2.0
2021-11-22,2021-11-22 11:00:45,1637539245.0,NQZ1,16584.0,7.0
2021-11-22,2021-11-22 11:00:46,1637539246.0,NQZ1,16583.75,7.0
2021-11-22,2021-11-22 11:00:47,1637539247.0,NQZ1,16582.75,8.0
2021-11-22,2021-11-22 11:00:48,1637539248.0,NQZ1,16583.25,2.0
2021-11-22,2021-11-22 11:00:49,1637539249.0,NQZ1,16583.25,2.0
2021-11-22,2021-11-22 11:00:50,1637539250.0,NQZ1,16583.25,0.0
2021-11-22,2021-11-22 11:00:51,1637539251.0,NQZ1,16583.25,1.0
2021-11-22,2021-11-22 11:00:52,1637539252.0,NQZ1,16584.0,14.0
2021-11-22,2021-11-22 11:00:53,1637539253.0,NQZ1,16584.0,0.0
2021-11-22,2021-11-22 11:00:54,1637539254.0,NQZ1,16583.5,1.0
2021-11-22,2021-11-22 11:00:55,1637539255.0,NQZ1,16583.5,0.0
2021-11-22,2021-11-22 11:00:56,1637539256.0,NQZ1,16583.5,1.0
2021-11-22,2021-11-22 11:00:57,1637539257.0,NQZ1,16583.5,1.0
2021-11-22,2021-11-22 11:00:58,1637539258.0,NQZ1,16583.5,0.0
2021-11-22,2021-11-22 11:00:59,1637539259.0,NQZ1,16583.25,2.0
2021-11-22,2021-11-22 11:01:00,1637539260.0,NQZ1,16583.25,0.0
2021-11-22,2021-11-22 11:01:01,1637539261.0,NQZ1,16583.25,6.0
2021-11-22,2021-11-22 11:01:02,1637539262.0,NQZ1,16583.5,1.0
2021-11-22,2021-11-22 11:01:03,1637539263.0,NQZ1,16583.75,6.0
2021-11-22,2021-11-22 11:01:04,1637539264.0,NQZ1,16583.0,3.0
2021-11-22,2021-11-22 11:01:05,1637539265.0,NQZ1,16583.0,0.0
