date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2022-11-25,2022-11-25 00:00:00,1669294800.0,NQZ2,11917.75,4.0
2022-11-25,2022-11-25 00:00:01,1669294801.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:00:02,1669294802.0,NQZ2,11917.75,1.0
2022-11-25,2022-11-25 00:00:03,1669294803.0,NQZ2,11917.25,1.0
2022-11-25,2022-11-25 00:00:04,1669294804.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:05,1669294805.0,NQZ2,11917.75,2.0
2022-11-25,2022-11-25 00:00:06,1669294806.0,NQZ2,11917.75,1.0
2022-11-25,2022-11-25 00:00:07,1669294807.0,NQZ2,11918.25,1.0
2022-11-25,2022-11-25 00:00:08,1669294808.0,NQZ2,11918.25,0.0
2022-11-25,2022-11-25 00:00:09,1669294809.0,NQZ2,11918.25,0.0
2022-11-25,2022-11-25 00:00:10,1669294810.0,NQZ2,11918.75,1.0
2022-11-25,2022-11-25 00:00:11,1669294811.0,NQZ2,11918.5,1.0
2022-11-25,2022-11-25 00:00:12,1669294812.0,NQZ2,11918.25,3.0
2022-11-25,2022-11-25 00:00:13,1669294813.0,NQZ2,11918.0,2.0
2022-11-25,2022-11-25 00:00:14,1669294814.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:15,1669294815.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:16,1669294816.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:17,1669294817.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:18,1669294818.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:19,1669294819.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:20,1669294820.0,NQZ2,11917.5,1.0
2022-11-25,2022-11-25 00:00:21,1669294821.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:22,1669294822.0,NQZ2,11917.0,2.0
2022-11-25,2022-11-25 00:00:23,1669294823.0,NQZ2,11916.5,10.0
2022-11-25,2022-11-25 00:00:24,1669294824.0,NQZ2,11916.5,0.0
2022-11-25,2022-11-25 00:00:25,1669294825.0,NQZ2,11916.5,0.0
2022-11-25,2022-11-25 00:00:26,1669294826.0,NQZ2,11916.5,0.0
2022-11-25,2022-11-25 00:00:27,1669294827.0,NQZ2,11917.0,1.0
2022-11-25,2022-11-25 00:00:28,1669294828.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:00:29,1669294829.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:00:30,1669294830.0,NQZ2,11917.25,2.0
2022-11-25,2022-11-25 00:00:31,1669294831.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:32,1669294832.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:33,1669294833.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:34,1669294834.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:35,1669294835.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:36,1669294836.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:37,1669294837.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:38,1669294838.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:39,1669294839.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:40,1669294840.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:41,1669294841.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:42,1669294842.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:43,1669294843.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:44,1669294844.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:00:45,1669294845.0,NQZ2,11917.5,2.0
2022-11-25,2022-11-25 00:00:46,1669294846.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:47,1669294847.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:48,1669294848.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:49,1669294849.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:50,1669294850.0,NQZ2,11917.5,0.0
2022-11-25,2022-11-25 00:00:51,1669294851.0,NQZ2,11918.0,1.0
2022-11-25,2022-11-25 00:00:52,1669294852.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:53,1669294853.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:54,1669294854.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:55,1669294855.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:56,1669294856.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:57,1669294857.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:58,1669294858.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:00:59,1669294859.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:00,1669294860.0,NQZ2,11917.0,1.0
2022-11-25,2022-11-25 00:01:01,1669294861.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:02,1669294862.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:03,1669294863.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:04,1669294864.0,NQZ2,11917.0,2.0
2022-11-25,2022-11-25 00:01:05,1669294865.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:06,1669294866.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:07,1669294867.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:08,1669294868.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:09,1669294869.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:10,1669294870.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:11,1669294871.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:12,1669294872.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:13,1669294873.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:14,1669294874.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:15,1669294875.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:16,1669294876.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:17,1669294877.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:01:18,1669294878.0,NQZ2,11917.25,7.0
2022-11-25,2022-11-25 00:01:19,1669294879.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:20,1669294880.0,NQZ2,11918.0,4.0
2022-11-25,2022-11-25 00:01:21,1669294881.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:22,1669294882.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:23,1669294883.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:24,1669294884.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:25,1669294885.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:26,1669294886.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:27,1669294887.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:28,1669294888.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:29,1669294889.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:30,1669294890.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:31,1669294891.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:32,1669294892.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:33,1669294893.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:34,1669294894.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:35,1669294895.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:36,1669294896.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:37,1669294897.0,NQZ2,11918.0,0.0
2022-11-25,2022-11-25 00:01:38,1669294898.0,NQZ2,11917.0,1.0
2022-11-25,2022-11-25 00:01:39,1669294899.0,NQZ2,11917.25,1.0
2022-11-25,2022-11-25 00:01:40,1669294900.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:41,1669294901.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:42,1669294902.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:43,1669294903.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:44,1669294904.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:45,1669294905.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:46,1669294906.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:47,1669294907.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:48,1669294908.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:49,1669294909.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:50,1669294910.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:51,1669294911.0,NQZ2,11917.25,0.0
2022-11-25,2022-11-25 00:01:52,1669294912.0,NQZ2,11916.75,1.0
2022-11-25,2022-11-25 00:01:53,1669294913.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:54,1669294914.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:55,1669294915.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:56,1669294916.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:57,1669294917.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:58,1669294918.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:01:59,1669294919.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:02:00,1669294920.0,NQZ2,11917.0,1.0
2022-11-25,2022-11-25 00:02:01,1669294921.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:02,1669294922.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:03,1669294923.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:04,1669294924.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:05,1669294925.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:06,1669294926.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:07,1669294927.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:08,1669294928.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:09,1669294929.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:10,1669294930.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:11,1669294931.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:12,1669294932.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:13,1669294933.0,NQZ2,11916.75,1.0
2022-11-25,2022-11-25 00:02:14,1669294934.0,NQZ2,11917.0,2.0
2022-11-25,2022-11-25 00:02:15,1669294935.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:16,1669294936.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:17,1669294937.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:18,1669294938.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:19,1669294939.0,NQZ2,11917.75,1.0
2022-11-25,2022-11-25 00:02:20,1669294940.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:21,1669294941.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:22,1669294942.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:23,1669294943.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:24,1669294944.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:25,1669294945.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:26,1669294946.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:27,1669294947.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:28,1669294948.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:29,1669294949.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:30,1669294950.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:31,1669294951.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:32,1669294952.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:33,1669294953.0,NQZ2,11917.75,0.0
2022-11-25,2022-11-25 00:02:34,1669294954.0,NQZ2,11917.0,1.0
2022-11-25,2022-11-25 00:02:35,1669294955.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:36,1669294956.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:37,1669294957.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:38,1669294958.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:39,1669294959.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:40,1669294960.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:41,1669294961.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:42,1669294962.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:43,1669294963.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:44,1669294964.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:45,1669294965.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:46,1669294966.0,NQZ2,11917.0,2.0
2022-11-25,2022-11-25 00:02:47,1669294967.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:48,1669294968.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:49,1669294969.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:50,1669294970.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:51,1669294971.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:52,1669294972.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:53,1669294973.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:54,1669294974.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:55,1669294975.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:56,1669294976.0,NQZ2,11917.0,0.0
2022-11-25,2022-11-25 00:02:57,1669294977.0,NQZ2,11916.75,8.0
2022-11-25,2022-11-25 00:02:58,1669294978.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:02:59,1669294979.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:03:00,1669294980.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:03:01,1669294981.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:03:02,1669294982.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:03:03,1669294983.0,NQZ2,11916.75,0.0
2022-11-25,2022-11-25 00:03:04,1669294984.0,NQZ2,11916.0,14.0
2022-11-25,2022-11-25 00:03:05,1669294985.0,NQZ2,11915.75,4.0
2022-11-25,2022-11-25 00:03:06,1669294986.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:07,1669294987.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:08,1669294988.0,NQZ2,11915.5,2.0
2022-11-25,2022-11-25 00:03:09,1669294989.0,NQZ2,11915.5,0.0
2022-11-25,2022-11-25 00:03:10,1669294990.0,NQZ2,11915.75,2.0
2022-11-25,2022-11-25 00:03:11,1669294991.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:12,1669294992.0,NQZ2,11915.25,1.0
2022-11-25,2022-11-25 00:03:13,1669294993.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:14,1669294994.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:15,1669294995.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:16,1669294996.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:17,1669294997.0,NQZ2,11915.25,2.0
2022-11-25,2022-11-25 00:03:18,1669294998.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:19,1669294999.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:20,1669295000.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:21,1669295001.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:22,1669295002.0,NQZ2,11915.75,1.0
2022-11-25,2022-11-25 00:03:23,1669295003.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:24,1669295004.0,NQZ2,11915.5,5.0
2022-11-25,2022-11-25 00:03:25,1669295005.0,NQZ2,11915.25,3.0
2022-11-25,2022-11-25 00:03:26,1669295006.0,NQZ2,11915.25,0.0
2022-11-25,2022-11-25 00:03:27,1669295007.0,NQZ2,11915.75,1.0
2022-11-25,2022-11-25 00:03:28,1669295008.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:29,1669295009.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:30,1669295010.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:31,1669295011.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:32,1669295012.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:33,1669295013.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:34,1669295014.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:35,1669295015.0,NQZ2,11915.75,0.0
2022-11-25,2022-11-25 00:03:36,1669295016.0,NQZ2,11916.0,1.0
2022-11-25,2022-11-25 00:03:37,1669295017.0,NQZ2,11916.0,0.0
2022-11-25,2022-11-25 00:03:38,1669295018.0,NQZ2,11916.0,0.0
2022-11-25,2022-11-25 00:03:39,1669295019.0,NQZ2,11916.0,0.0
