date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2021-06-07,2021-06-07 09:59:59,1623023999.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:00,1623024000.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:01,1623024001.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:02,1623024002.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:03,1623024003.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:04,1623024004.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:05,1623024005.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:06,1623024006.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:07,1623024007.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:08,1623024008.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:09,1623024009.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:10,1623024010.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:11,1623024011.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:12,1623024012.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:13,1623024013.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:14,1623024014.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:15,1623024015.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:16,1623024016.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:17,1623024017.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:18,1623024018.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:19,1623024019.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:20,1623024020.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:21,1623024021.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:22,1623024022.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:23,1623024023.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:24,1623024024.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:25,1623024025.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:26,1623024026.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:27,1623024027.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:28,1623024028.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:29,1623024029.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:30,1623024030.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:31,1623024031.0,NQU1,13757.75,0.0
2021-06-07,2021-06-07 10:00:32,1623024032.0,NQU1,13750.0,1.0
2021-06-07,2021-06-07 10:00:33,1623024033.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:34,1623024034.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:35,1623024035.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:36,1623024036.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:37,1623024037.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:38,1623024038.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:39,1623024039.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:40,1623024040.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:41,1623024041.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:42,1623024042.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:43,1623024043.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:44,1623024044.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:45,1623024045.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:46,1623024046.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:47,1623024047.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:48,1623024048.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:49,1623024049.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:50,1623024050.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:51,1623024051.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:52,1623024052.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:53,1623024053.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:54,1623024054.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:55,1623024055.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:56,1623024056.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:57,1623024057.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:58,1623024058.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:00:59,1623024059.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:01:00,1623024060.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:01:01,1623024061.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:01:02,1623024062.0,NQU1,13750.0,0.0
2021-06-07,2021-06-07 10:01:03,1623024063.0,NQU1,13748.25,1.0
2021-06-07,2021-06-07 10:01:04,1623024064.0,NQU1,13749.75,1.0
2021-06-07,2021-06-07 10:01:05,1623024065.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:06,1623024066.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:07,1623024067.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:08,1623024068.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:09,1623024069.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:10,1623024070.0,NQU1,13749.75,0.0
2021-06-07,2021-06-07 10:01:11,1623024071.0,NQU1,13746.5,1.0
2021-06-07,2021-06-07 10:01:12,1623024072.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:13,1623024073.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:14,1623024074.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:15,1623024075.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:16,1623024076.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:17,1623024077.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:18,1623024078.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:19,1623024079.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:20,1623024080.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:21,1623024081.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:22,1623024082.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:23,1623024083.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:24,1623024084.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:25,1623024085.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:26,1623024086.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:27,1623024087.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:28,1623024088.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:29,1623024089.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:30,1623024090.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:31,1623024091.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:32,1623024092.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:33,1623024093.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:34,1623024094.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:35,1623024095.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:36,1623024096.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:37,1623024097.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:38,1623024098.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:39,1623024099.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:40,1623024100.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:41,1623024101.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:42,1623024102.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:43,1623024103.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:44,1623024104.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:45,1623024105.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:46,1623024106.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:47,1623024107.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:48,1623024108.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:49,1623024109.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:50,1623024110.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:51,1623024111.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:52,1623024112.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:53,1623024113.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:54,1623024114.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:55,1623024115.0,NQU1,13746.5,0.0
2021-06-07,2021-06-07 10:01:56,1623024116.0,NQU1,13745.0,1.0
2021-06-07,2021-06-07 10:01:57,1623024117.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:01:58,1623024118.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:01:59,1623024119.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:00,1623024120.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:01,1623024121.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:02,1623024122.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:03,1623024123.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:04,1623024124.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:05,1623024125.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:06,1623024126.0,NQU1,13745.0,0.0
2021-06-07,2021-06-07 10:02:07,1623024127.0,NQU1,13745.0,0.0
