date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2021-12-06,2021-12-06 10:59:59,1638748799.0,NQZ1,15739.0,0.0
2021-12-06,2021-12-06 11:00:00,1638748800.0,NQZ1,15738.25,6.0
2021-12-06,2021-12-06 11:00:01,1638748801.0,NQZ1,15738.5,2.0
2021-12-06,2021-12-06 11:00:02,1638748802.0,NQZ1,15740.0,11.0
2021-12-06,2021-12-06 11:00:03,1638748803.0,NQZ1,15742.25,6.0
2021-12-06,2021-12-06 11:00:04,1638748804.0,NQZ1,15742.75,24.0
2021-12-06,2021-12-06 11:00:05,1638748805.0,NQZ1,15744.25,4.0
2021-12-06,2021-12-06 11:00:06,1638748806.0,NQZ1,15746.25,7.0
2021-12-06,2021-12-06 11:00:07,1638748807.0,NQZ1,15747.25,10.0
2021-12-06,2021-12-06 11:00:08,1638748808.0,NQZ1,15746.25,10.0
2021-12-06,2021-12-06 11:00:09,1638748809.0,NQZ1,15745.0,4.0
2021-12-06,2021-12-06 11:00:10,1638748810.0,NQZ1,15745.0,0.0
2021-12-06,2021-12-06 11:00:11,1638748811.0,NQZ1,15744.5,4.0
2021-12-06,2021-12-06 11:00:12,1638748812.0,NQZ1,15745.25,2.0
2021-12-06,2021-12-06 11:00:13,1638748813.0,NQZ1,15745.75,9.0
2021-12-06,2021-12-06 11:00:14,1638748814.0,NQZ1,15745.75,0.0
2021-12-06,2021-12-06 11:00:15,1638748815.0,NQZ1,15744.75,3.0
2021-12-06,2021-12-06 11:00:16,1638748816.0,NQZ1,15744.5,2.0
2021-12-06,2021-12-06 11:00:17,1638748817.0,NQZ1,15743.75,3.0
2021-12-06,2021-12-06 11:00:18,1638748818.0,NQZ1,15743.75,0.0
2021-12-06,2021-12-06 11:00:19,1638748819.0,NQZ1,15742.0,3.0
2021-12-06,2021-12-06 11:00:20,1638748820.0,NQZ1,15741.5,3.0
2021-12-06,2021-12-06 11:00:21,1638748821.0,NQZ1,15740.75,3.0
2021-12-06,2021-12-06 11:00:22,1638748822.0,NQZ1,15739.25,8.0
2021-12-06,2021-12-06 11:00:23,1638748823.0,NQZ1,15740.25,6.0
2021-12-06,2021-12-06 11:00:24,1638748824.0,NQZ1,15740.0,6.0
2021-12-06,2021-12-06 11:00:25,1638748825.0,NQZ1,15740.0,0.0
2021-12-06,2021-12-06 11:00:26,1638748826.0,NQZ1,15737.5,15.0
2021-12-06,2021-12-06 11:00:27,1638748827.0,NQZ1,15737.75,18.0
2021-12-06,2021-12-06 11:00:28,1638748828.0,NQZ1,15738.25,5.0
2021-12-06,2021-12-06 11:00:29,1638748829.0,NQZ1,15739.25,2.0
2021-12-06,2021-12-06 11:00:30,1638748830.0,NQZ1,15739.75,3.0
2021-12-06,2021-12-06 11:00:31,1638748831.0,NQZ1,15739.75,0.0
2021-12-06,2021-12-06 11:00:32,1638748832.0,NQZ1,15739.5,5.0
2021-12-06,2021-12-06 11:00:33,1638748833.0,NQZ1,15739.5,0.0
2021-12-06,2021-12-06 11:00:34,1638748834.0,NQZ1,15739.5,0.0
2021-12-06,2021-12-06 11:00:35,1638748835.0,NQZ1,15740.0,3.0
2021-12-06,2021-12-06 11:00:36,1638748836.0,NQZ1,15739.5,1.0
2021-12-06,2021-12-06 11:00:37,1638748837.0,NQZ1,15740.75,3.0
2021-12-06,2021-12-06 11:00:38,1638748838.0,NQZ1,15740.25,1.0
2021-12-06,2021-12-06 11:00:39,1638748839.0,NQZ1,15739.75,9.0
2021-12-06,2021-12-06 11:00:40,1638748840.0,NQZ1,15740.25,4.0
2021-12-06,2021-12-06 11:00:41,1638748841.0,NQZ1,15740.25,0.0
2021-12-06,2021-12-06 11:00:42,1638748842.0,NQZ1,15740.25,0.0
2021-12-06,2021-12-06 11:00:43,1638748843.0,NQZ1,15740.0,1.0
2021-12-06,2021-12-06 11:00:44,1638748844.0,NQZ1,15740.0,0.0
2021-12-06,2021-12-06 11:00:45,1638748845.0,NQZ1,15738.75,9.0
2021-12-06,2021-12-06 11:00:46,1638748846.0,NQZ1,15738.0,17.0
2021-12-06,2021-12-06 11:00:47,1638748847.0,NQZ1,15735.75,35.0
2021-12-06,2021-12-06 11:00:48,1638748848.0,NQZ1,15734.5,21.0
2021-12-06,2021-12-06 11:00:49,1638748849.0,NQZ1,15734.75,5.0
2021-12-06,2021-12-06 11:00:50,1638748850.0,NQZ1,15734.75,8.0
2021-12-06,2021-12-06 11:00:51,1638748851.0,NQZ1,15734.75,6.0
2021-12-06,2021-12-06 11:00:52,1638748852.0,NQZ1,15735.25,3.0
2021-12-06,2021-12-06 11:00:53,1638748853.0,NQZ1,15736.0,7.0
2021-12-06,2021-12-06 11:00:54,1638748854.0,NQZ1,15736.0,10.0
2021-12-06,2021-12-06 11:00:55,1638748855.0,NQZ1,15736.0,0.0
2021-12-06,2021-12-06 11:00:56,1638748856.0,NQZ1,15736.25,1.0
2021-12-06,2021-12-06 11:00:57,1638748857.0,NQZ1,15735.5,3.0
