date,closeTime,epochTime,NQ_sym,NQ,NQ_volume
2021-06-14,2021-06-14 09:59:59,1623628799.0,NQU1,14010.75,0.0
2021-06-14,2021-06-14 10:00:00,1623628800.0,NQU1,14010.0,6.0
2021-06-14,2021-06-14 10:00:01,1623628801.0,NQU1,14010.75,3.0
2021-06-14,2021-06-14 10:00:02,1623628802.0,NQU1,14010.0,6.0
2021-06-14,2021-06-14 10:00:03,1623628803.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:04,1623628804.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:05,1623628805.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:06,1623628806.0,NQU1,14010.0,5.0
2021-06-14,2021-06-14 10:00:07,1623628807.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:08,1623628808.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:09,1623628809.0,NQU1,14010.0,0.0
2021-06-14,2021-06-14 10:00:10,1623628810.0,NQU1,14011.0,1.0
2021-06-14,2021-06-14 10:00:11,1623628811.0,NQU1,14011.25,1.0
2021-06-14,2021-06-14 10:00:12,1623628812.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:13,1623628813.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:14,1623628814.0,NQU1,14010.75,3.0
2021-06-14,2021-06-14 10:00:15,1623628815.0,NQU1,14010.5,2.0
2021-06-14,2021-06-14 10:00:16,1623628816.0,NQU1,14010.75,1.0
2021-06-14,2021-06-14 10:00:17,1623628817.0,NQU1,14010.75,0.0
2021-06-14,2021-06-14 10:00:18,1623628818.0,NQU1,14010.75,0.0
2021-06-14,2021-06-14 10:00:19,1623628819.0,NQU1,14011.25,2.0
2021-06-14,2021-06-14 10:00:20,1623628820.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:21,1623628821.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:22,1623628822.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:23,1623628823.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:24,1623628824.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:25,1623628825.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:26,1623628826.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:27,1623628827.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:28,1623628828.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:29,1623628829.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:30,1623628830.0,NQU1,14011.5,2.0
2021-06-14,2021-06-14 10:00:31,1623628831.0,NQU1,14011.25,1.0
2021-06-14,2021-06-14 10:00:32,1623628832.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:33,1623628833.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:34,1623628834.0,NQU1,14011.25,0.0
2021-06-14,2021-06-14 10:00:35,1623628835.0,NQU1,14012.0,4.0
2021-06-14,2021-06-14 10:00:36,1623628836.0,NQU1,14013.25,12.0
2021-06-14,2021-06-14 10:00:37,1623628837.0,NQU1,14013.25,0.0
